식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),출처코드,출처명,식품중량,업체명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자,제공기관코드,제공기관명
D202-120000000-3525,피자_파인애플 피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,241,,12.79,,,,6.98,,,,,,491,,,,,,,,,,3.49,,3,식품의약품안전처,688g,오구쌀피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3526,피자_팔도 피자 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,226,,13.15,,,,2.37,,,,,,337,,,,,,,,,,4.08,,3,식품의약품안전처,972g,피자알볼로,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3527,피자_패티크러쉬 피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,254,,13.15,,,,4.04,,,,,,414,,,,,,,,,,6.86,,3,식품의약품안전처,1004g,프레드피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3532,피자_펍스리라차 피자,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,241,,12.36,,,,4.03,,,,,,441,,,,,,,,,,4.29,,3,식품의약품안전처,1000g,네오피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3533,피자_페베로니 피자,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,288,,14.45,13.2,,,4.2,,,,,,530,,,,,,,,,20.8,4.7,0.13,3,식품의약품안전처,100g,유로코피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3468,피자_킹쉬림프 피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,233,,10.06,,,,4,,,,,,382,,,,,,,,,,4.55,,3,식품의약품안전처,958.6,서오릉피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3469,피자_킹쉬림프 피자 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,234,,10.18,,,,4,,,,,,382,,,,,,,,,,4.88,,3,식품의약품안전처,617.3,서오릉피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3471,피자_텍사스 풀드포크 피자 (XL),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,259,,15.32,,,,5.57,,,,,,411,,,,,,,,,,4.06,,3,식품의약품안전처,835g,피자스톰,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3472,피자_토네이도 골드 피자,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,255,,11.9,9.2,,,6.3,,,,,,,,,,,,,,,23.3,3.2,0.14,3,식품의약품안전처,100g,유로코피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3473,피자_토네이도 칩스 피자,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,264,,13.4,10.6,,,4,,,,,,426,,,,,,,,,30.5,5.6,0.26,3,식품의약품안전처,100g,유로코피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3474,피자_토핑농장 피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,205,,10,,,,7.95,,,,,,448,,,,,,,,,,3.07,,3,식품의약품안전처,1328g,청년피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3475,피자_토핑킹 피자 더블치즈크러스트 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,257,,14.46,,,,2.95,,,,,,1156,,,,,,,,,,5.3,,3,식품의약품안전처,1333g,피자헛,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3476,피자_토핑킹 피자 더블치즈크러스트 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,264,,15.08,,,,2.95,,,,,,540,,,,,,,,,,5.68,,3,식품의약품안전처,795g,피자헛,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3477,피자_토핑킹 피자 리치골드 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,253,,12.73,,,,4.19,,,,,,505,,,,,,,,,,4.71,,3,식품의약품안전처,1379g,피자헛,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3478,피자_토핑킹 피자 리치골드 M,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,258,,12.88,,,,4.6,,,,,,479,,,,,,,,,,4.89,,3,식품의약품안전처,835g,피자헛,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3479,피자_토핑킹 피자 프리미엄 오리지널 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,257,,13.59,,,,3.67,,,,,,615,,,,,,,,,,3.91,,3,식품의약품안전처,1030g,피자헛,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3480,피자_토핑킹 피자 프리미엄 오리지널 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,260,,13.76,,,,3.56,,,,,,618,,,,,,,,,,4.02,,3,식품의약품안전처,582g,피자헛,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3481,피자_토핑킹 피자 프리첼 치즈 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,255,,11.32,,,,6.29,,,,,,515,,,,,,,,,,4.84,,3,식품의약품안전처,1276g,피자헛,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3482,피자_토핑킹 피자 프리첼 치즈 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,262,,11.28,,,,6.64,,,,,,488,,,,,,,,,,5.2,,3,식품의약품안전처,751g,피자헛,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3483,피자_토핑킹&수퍼슈프림 피자 더블치즈크러스트 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,252,,13.95,,,,2.61,,,,,,537,,,,,,,,,,5.29,,3,식품의약품안전처,1261g,피자헛,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3484,피자_토핑킹&수퍼슈프림 피자 리치골드 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,249,,12.15,,,,3.93,,,,,,486,,,,,,,,,,4.72,,3,식품의약품안전처,1307g,피자헛,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3485,피자_토핑킹&수퍼슈프림 피자 프리미엄 오리지널 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,250,,12.83,,,,3.17,,,,,,593,,,,,,,,,,3.83,,3,식품의약품안전처,962g,피자헛,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3486,피자_토핑킹&수퍼슈프림 피자 프리첼 치즈 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,251,,10.6,,,,6.07,,,,,,495,,,,,,,,,,4.87,,3,식품의약품안전처,1204g,피자헛,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-124000000-0038,허니브레드_허니브레드,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02124,허니브레드,0212400,해당없음,021240000,해당없음,00,해당없음,100g,322,,6.14,,,,6.51,,,,,,306,,,,,,,,,,9.04,,3,식품의약품안전처,249g,메가커피,2,수집,2022-07-06,2024-04-16,1471000,식품의약품안전처
D202-120000000-3445,피자_크림치즈포테이토 피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,246,,7.59,,,,7.59,,,,,,363,,,,,,,,,,3.8,,3,식품의약품안전처,1260g,피자에땅,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3446,피자_킬바사소세지 피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,285,,12.83,,,,4.55,,,,,,501,,,,,,,,,,6.68,,3,식품의약품안전처,1087g,프레드피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3448,피자_킹 브레드 쉬림프 골드 피자 노엣지 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,242,,16.16,,,,2.77,,,,,,412,,,,,,,,,,5.93,,3,식품의약품안전처,738g,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3450,피자_킹 브레드 쉬림프 골드 피자 골드 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,243,,15.41,,,,3.55,,,,,,408,,,,,,,,,,6.44,,3,식품의약품안전처,847.2,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3452,피자_킹 브레드 쉬림프 골드 피자 에그타르트 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,250,,14.62,,,,5.17,,,,,,366,,,,,,,,,,6.63,,3,식품의약품안전처,847.2,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3454,피자_킹 브레드 쉬림프 골드 피자 치즈캡 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,245,,16.98,,,,2.45,,,,,,442,,,,,,,,,,6.49,,3,식품의약품안전처,833.5,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3455,피자_킹 브레드 쉬림프 골드 칠리 피자 골드 칠리 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,233,,13.38,,,,3.72,,,,,,416,,,,,,,,,,5.69,,3,식품의약품안전처,1277.,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3456,피자_킹 브레드 쉬림프 골드 칠리 피자 골드 칠리 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,243,,15.4,,,,3.56,,,,,,408,,,,,,,,,,6.45,,3,식품의약품안전처,837.2,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3457,피자_킹 브레드 쉬림프 골드 칠리 피자 노엣지 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,229,,13.74,,,,3.03,,,,,,420,,,,,,,,,,5.02,,3,식품의약품안전처,1114g,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3458,피자_킹 브레드 쉬림프 골드 칠리 피자 노엣지 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,242,,16.16,,,,2.77,,,,,,412,,,,,,,,,,5.93,,3,식품의약품안전처,728g,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3459,피자_킹 브레드 쉬림프 골드 칠리 피자 에그타르트 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,239,,12.52,,,,5.39,,,,,,373,,,,,,,,,,5.83,,3,식품의약품안전처,1277.,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3460,피자_킹 브레드 쉬림프 골드 칠리 피자 에그타르트 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,250,,14.6,,,,5.2,,,,,,366,,,,,,,,,,6.64,,3,식품의약품안전처,837.2,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3461,피자_킹 브레드 쉬림프 골드 칠리 피자 치즈캡 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,233,,14.69,,,,2.73,,,,,,445,,,,,,,,,,5.59,,3,식품의약품안전처,1236.,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3462,피자_킹 브레드 쉬림프 골드 칠리 피자 치즈캡 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,245,,16.99,,,,2.45,,,,,,442,,,,,,,,,,6.5,,3,식품의약품안전처,823.5,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3463,피자_킹 브레드 쉬림프 골드 칠리 피자 크림치즈 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,234,,12.33,,,,4.27,,,,,,388,,,,,,,,,,5.97,,3,식품의약품안전처,1323.,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3464,피자_킹 브레드 쉬림프 골드 칠리 피자 크림치즈 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,244,,14.37,,,,4.04,,,,,,381,,,,,,,,,,6.74,,3,식품의약품안전처,864.5,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3466,피자_킹 브레드 쉬림프 골드 피자 크림치즈 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,244,,14.39,,,,4.03,,,,,,381,,,,,,,,,,6.73,,3,식품의약품안전처,874.5,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3467,피자_킹새우통치킨 피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,246,,12.45,,,,4.56,,,,,,436,,,,,,,,,,3.73,,3,식품의약품안전처,965g,오구쌀피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3422,피자_크랩&립하우스 피자 씬 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,314,,12.13,19.01,,23.55,7.43,,,,,,566,,,,,,,,,32.54,9.1,0.29,3,식품의약품안전처,353g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3423,피자_크랩&립하우스 피자 오리지널 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,275,,11.4,11.37,,31.67,3.84,,,,,,456,,,,,,,,,25.83,5.56,0.22,3,식품의약품안전처,946g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3424,피자_크랩&립하우스 피자 오리지널 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,279,,12.13,11.08,,32.59,3.6,,,,,,486,,,,,,,,,21.38,5.05,0.19,3,식품의약품안전처,552g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3425,피자_크랩&립하우스 피자 치즈버스트 나폴리 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,289,,12.83,15.92,,23.67,3.03,,,,,,560,,,,,,,,,32.43,8.27,0.31,3,식품의약품안전처,994g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3426,피자_크랩&립하우스 피자 치즈버스트 오리지널 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,281,,11.92,13.09,,28.77,3.72,,,,,,529,,,,,,,,,26.22,6.54,0.24,3,식품의약품안전처,1173g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-3431,피자_크리스피 치즈 트리플 피자 씬 (F),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,342,,15.94,,,,2.08,,,,,,682,,,,,,,,,,5.55,,3,식품의약품안전처,577g,파파존스,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
